ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Benzi
Jinan-556_accumulate-1,,Jinan,556_accumulate,luə⁴²,luə⁴²,l u/w ə ⁴²,,Cihui,,,,,摞
Shenyang-556_accumulate-1,,Shenyang,556_accumulate,lei²¹³,lei²¹³,l ei ²¹³,,Cihui,,,,,摞
XiAn-556_accumulate-1,,XiAn,556_accumulate,luo⁴⁵,luo⁴⁵,l u/w o ⁴⁵,,Cihui,,,,,摞
Chengdu-556_accumulate-1,,Chengdu,556_accumulate,tie³¹,tie³¹,t i/j e ³¹,,Cihui,,,,,疊
Chengdu-556_accumulate-2,,Chengdu,556_accumulate,no¹³,no¹³,n o ¹³,,Cihui,,,,,摞
Kunming-556_accumulate-1,,Kunming,556_accumulate,luo³¹,luo³¹,l u/w o ³¹,,Cihui,,,,,摞
Hefei-556_accumulate-1,,Hefei,556_accumulate,tei²¹²,tei²¹²,t ei ²¹²,,Cihui,,,,,堆
Yangzhou-556_accumulate-1,,Yangzhou,556_accumulate,tiəʔ⁴,tiəʔ⁴,t i/j ə ʔ ⁴,,Cihui,,,,,疊
Yangzhou-556_accumulate-2,,Yangzhou,556_accumulate,lo⁵⁵,lo⁵⁵,l o ⁵⁵,,Cihui,,,,,摞
Suzhou-556_accumulate-1,,Suzhou,556_accumulate,dɤʔ²³,dɤʔ²³,d ɤ ʔ ²³,,Cihui,,,,,疊
Wenzhou-556_accumulate-1,,Wenzhou,556_accumulate,di¹²,di¹²,d i ¹²,,Cihui,,,,,疊
Changsha-556_accumulate-1,,Changsha,556_accumulate,to²¹,to²¹,t o ²¹,,Cihui,,,,,囗
Nanchang-556_accumulate-1,,Nanchang,556_accumulate,tʰiɛt⁵,tʰiɛt⁵,tʰ i/j ɛ t ⁵,,Cihui,,,,,疊
Meixian-556_accumulate-1,,Meixian,556_accumulate,tʰiap⁴,tʰiap⁴,tʰ i/j a p ⁴,,Cihui,,,,,疊
Guangzhou-556_accumulate-1,,Guangzhou,556_accumulate,tip²²,tip²²,t i p ²²,,Cihui,,,,,疊
Yangjiang-556_accumulate-1,,Yangjiang,556_accumulate,tip⁴⁵⁴,tip⁴⁵⁴,t i p ⁴⁵⁴,,Cihui,,,,,疊
Xiamen-556_accumulate-1,,Xiamen,556_accumulate,tʰiap⁵，tʰaʔ⁵,tʰiap⁵，tʰaʔ⁵,tʰ i/j a p ⁵,,Cihui,,,,,疊
Chaozhou-556_accumulate-1,,Chaozhou,556_accumulate,tʰiəp⁴，tʰaʔ⁴,tʰiəp⁴，tʰaʔ⁴,tʰ i/j ə p ⁴,,Cihui,,,,,疊
Fuzhou-556_accumulate-1,,Fuzhou,556_accumulate,taʔ⁴,taʔ⁴,t a ʔ ⁴,,Cihui,,,,,疊
Beijing-490_affairmatter-1,,Beijing,490_affairmatter,ʂʅr⁵¹,ʂʅr⁵¹,ʂ */ʅ ⁵¹,,Cihui,,,,,事
Jinan-490_affairmatter-1,,Jinan,490_affairmatter,ʂʅr²¹,ʂʅr²¹,ʂ */ʅ ²¹,,Cihui,,,,,事
Shenyang-490_affairmatter-1,,Shenyang,490_affairmatter,sๅr⁴¹,sๅr⁴¹,s */ɿ ⁴¹,,Cihui,,,,,事
XiAn-490_affairmatter-1,,XiAn,490_affairmatter,ʂʅ⁴⁵tɕʰiŋ⁰,ʂʅ⁴⁵tɕʰiŋ⁰,ʂ ʅ ⁴⁵ + tɕʰ i ŋ ⁰,,Cihui,,,,,事 情
Chengdu-490_affairmatter-1,,Chengdu,490_affairmatter,sๅ¹³tɕʰin³¹,sๅ¹³tɕʰin³¹,s ɿ ¹³ + tɕʰ i n ³¹,,Cihui,,,,,事 情
Kunming-490_affairmatter-1,,Kunming,490_affairmatter,ʂʅ¹³tɕʰĩ³¹,ʂʅ¹³tɕʰĩ³¹,ʂ ʅ ¹³ + tɕʰ ĩ ³¹,,Cihui,,,,,事 情
Hefei-490_affairmatter-1,,Hefei,490_affairmatter,sๅ⁵³,sๅ⁵³,s ɿ ⁵³,,Cihui,,,,,事
Yangzhou-490_affairmatter-1,,Yangzhou,490_affairmatter,sๅ⁵⁵tɕʰiŋ⁰,sๅ⁵⁵tɕʰiŋ⁰,s ɿ ⁵⁵ + tɕʰ i ŋ ⁰,,Cihui,,,,,事 情
Suzhou-490_affairmatter-1,,Suzhou,490_affairmatter,zๅ³¹₂₂tʰi⁴¹₄₄,zๅ³¹₂₂tʰi⁴¹₄₄,z ɿ ²²/³¹ + tʰ i ⁴⁴/⁴¹,,Cihui,,,,,事 體
Wenzhou-490_affairmatter-1,,Wenzhou,490_affairmatter,zๅ¹¹ky⁴²,zๅ¹¹ky⁴²,z ɿ ¹¹ + k y ⁴²,,Cihui,,,,,事 幹
Changsha-490_affairmatter-1,,Changsha,490_affairmatter,sๅ²¹tɕin⁰,sๅ²¹tɕin⁰,s ɿ ²¹ + tɕ i n ⁰,,Cihui,,,,,事 情
Nanchang-490_affairmatter-1,,Nanchang,490_affairmatter,sๅ³¹,sๅ³¹,s ɿ ³¹,,Cihui,,,,,事
Meixian-490_affairmatter-1,,Meixian,490_affairmatter,sๅ⁴²tsʰɪn¹²,sๅ⁴²tsʰɪn¹²,s ɿ ⁴² + tsʰ ɪ n ¹²,,Cihui,,,,,事 情
Guangzhou-490_affairmatter-1,,Guangzhou,490_affairmatter,ʃi²²kɔn³³,ʃi²²kɔn³³,ʃ i ²² + k ɔ n ³³,,Cihui,,,,,事 千
Yangjiang-490_affairmatter-1,,Yangjiang,490_affairmatter,ʃi⁴⁵⁴,ʃi⁴⁵⁴,ʃ i ⁴⁵⁴,,Cihui,,,,,事
Xiamen-490_affairmatter-1,,Xiamen,490_affairmatter,tai³³₁₁tsi¹¹,tai³³₁₁tsi¹¹,t ai ¹¹/³³ + ts i ¹¹,,Cihui,,,,,代 囗
Chaozhou-490_affairmatter-1,,Chaozhou,490_affairmatter,sๅ¹¹,sๅ¹¹,s ɿ ¹¹,,Cihui,,,,,事
Fuzhou-490_affairmatter-1,,Fuzhou,490_affairmatter,tai²⁴²₅₂ie²¹³,tai²⁴²₅₂ie²¹³,t ai ⁵²/²⁴² + i/j e ²¹³,,Cihui,,,,,大 計
Beijing-41_afternoon-1,,Beijing,41_afternoon,xou⁵¹pan⁰ʂaŋr²¹⁴,xou⁵¹pan⁰ʂaŋr²¹⁴,x ou ⁵¹ + p a n ⁰ + ʂ */a ŋ ²¹⁴,,Cihui,,,,,後 半 晌
Jinan-41_afternoon-1,,Jinan,41_afternoon,kuə²¹u⁵⁵,kuə²¹u⁵⁵,k u/w ə ²¹ + u ⁵⁵,,Cihui,,,,,過 午
Shenyang-41_afternoon-1,,Shenyang,41_afternoon,ɕia⁴¹saŋ²¹³,ɕia⁴¹saŋ²¹³,ɕ i/j a ⁴¹ + s a ŋ ²¹³,,Cihui,,,,,下 晌
XiAn-41_afternoon-1,,XiAn,41_afternoon,xou⁴⁵ʂɑŋ⁰,xou⁴⁵ʂɑŋ⁰,x ou ⁴⁵ + ʂ ɑ ŋ ⁰,,Cihui,,,,,後 晌
Chengdu-41_afternoon-1,,Chengdu,41_afternoon,ɕia¹³pan¹³tʰian⁴⁴,ɕia¹³pan¹³tʰian⁴⁴,ɕ i/j a ¹³ + p a n ¹³ + tʰ i/j a n ⁴⁴,,Cihui,,,,,下 半 天
Chengdu-41_afternoon-2,,Chengdu,41_afternoon,ɕia¹³vu⁵³,ɕia¹³vu⁵³,ɕ i/j a ¹³ + v u ⁵³,,Cihui,,,,,下 午
Kunming-41_afternoon-1,,Kunming,41_afternoon,ɕia¹³u⁵³,ɕia¹³u⁵³,ɕ i/j a ¹³ + u ⁵³,,Cihui,,,,,下 午
Hefei-41_afternoon-1,,Hefei,41_afternoon,ɕia⁵³u²⁴,ɕia⁵³u²⁴,ɕ i/j a ⁵³ + u ²⁴,,Cihui,,,,,下 午
Yangzhou-41_afternoon-1,,Yangzhou,41_afternoon,ɕiɑ⁵⁵põ⁵⁵tʰiĩ³¹,ɕiɑ⁵⁵põ⁵⁵tʰiĩ³¹,ɕ i/j ɑ ⁵⁵ + p õ ⁵⁵ + tʰ iĩ/ĩ ³¹,,Cihui,,,,,下 半 天
Suzhou-41_afternoon-1,,Suzhou,41_afternoon,ɦo³¹₂₂pø⁵¹³₄₄ȵiɪʔ²³₂₁,ɦo³¹₂₂pø⁵¹³₄₄ȵiɪʔ²³₂₁,ɦ o ²²/³¹ + p ø ⁴⁴/⁵¹³ + ȵ iɪ ʔ ²¹/²³,,Cihui,,,,,下 半 日
Suzhou-41_afternoon-2,,Suzhou,41_afternoon,ɦo³¹₂₂mɛ²⁴₃₃tsʏ⁵¹³₂₁,ɦo³¹₂₂mɛ²⁴₃₃tsʏ⁵¹³₂₁,ɦ o ²²/³¹ + m ᴇ/ɛ ³³/²⁴ + ts ʏ ²¹/⁵¹³,,Cihui,,,,,下 梅 晝
Wenzhou-41_afternoon-1,,Wenzhou,41_afternoon,ɦo²⁴pø⁴²nɛ¹²,ɦo²⁴pø⁴²nɛ¹²,ɦ o ²⁴ + p ø ⁴² + n ɛ ¹²,,Cihui,,,,,下 半 日
Changsha-41_afternoon-1,,Changsha,41_afternoon,ɕia²¹u⁴¹,ɕia²¹u⁴¹,ɕ i/j a ²¹ + u ⁴¹,,Cihui,,,,,下 午
Nanchang-41_afternoon-1,,Nanchang,41_afternoon,ha³¹tɕiu⁵⁵,ha³¹tɕiu⁵⁵,h a ³¹ + tɕ i/j u ⁵⁵,,Cihui,,,,,下 晝
Meixian-41_afternoon-1,,Meixian,41_afternoon,ha⁴⁴tsu⁴²tʰɛu¹²,ha⁴⁴tsu⁴²tʰɛu¹²,h a ⁴⁴ + ts u ⁴² + tʰ ɛu ¹²,,Cihui,,,,,下 晝 頭
Guangzhou-41_afternoon-1,,Guangzhou,41_afternoon,ha²²tʃɐu³³,ha²²tʃɐu³³,h a ²² + tʃ ɐu ³³,,Cihui,,,,,下 晝
Yangjiang-41_afternoon-1,,Yangjiang,41_afternoon,ha⁴⁵⁴an²⁴,ha⁴⁵⁴an²⁴,h a ⁴⁵⁴ + a n ²⁴,,Cihui,,,,,下 晏
Xiamen-41_afternoon-1,,Xiamen,41_afternoon,e³³₁₁pɔ⁵⁵,e³³₁₁pɔ⁵⁵,e ¹¹/³³ + p ɔ ⁵⁵,,Cihui,,,,,下 晡
Chaozhou-41_afternoon-1,,Chaozhou,41_afternoon,e³⁵₂₁kua²¹³,e³⁵₂₁kua²¹³,e ²¹/³⁵ + k u/w a ²¹³,,Cihui,,,,,下 掛
Fuzhou-41_afternoon-1,,Fuzhou,41_afternoon,a²⁴²₅₂lau²¹³,a²⁴²₅₂lau²¹³,a ⁵²/²⁴² + l au ²¹³,,Cihui,,,,,下 晝
Beijing-887_again-1,,Beijing,887_again,iou⁵¹,iou⁵¹,i/j ou ⁵¹,,Cihui,,,,,又
Jinan-887_again-1,,Jinan,887_again,iou²¹,iou²¹,i/j ou ²¹,,Cihui,,,,,又
Shenyang-887_again-1,,Shenyang,887_again,iou⁴¹,iou⁴¹,i/j ou ⁴¹,,Cihui,,,,,又
XiAn-887_again-1,,XiAn,887_again,iou⁴⁵,iou⁴⁵,i/j ou ⁴⁵,,Cihui,,,,,又
Chengdu-887_again-1,,Chengdu,887_again,iəu¹³,iəu¹³,i/j əu ¹³,,Cihui,,,,,又
Kunming-887_again-1,,Kunming,887_again,io¹³,io¹³,i/j o ¹³,,Cihui,,,,,又
Hefei-887_again-1,,Hefei,887_again,iɯ⁵³,iɯ⁵³,i/j ɯ ⁵³,,Cihui,,,,,又
Yangzhou-887_again-1,,Yangzhou,887_again,iɤɯ⁵⁵,iɤɯ⁵⁵,i/j ɤɯ ⁵⁵,,Cihui,,,,,又
Suzhou-887_again-1,,Suzhou,887_again,iʏ³¹,iʏ³¹,i/j ʏ ³¹,,Cihui,,,,,又
Suzhou-887_again-2,,Suzhou,887_again,iɪʔ²³,iɪʔ²³,iɪ ʔ ²³,,Cihui,,,,,亦
Wenzhou-887_again-1,,Wenzhou,887_again,ɦi¹²,ɦi¹²,ɦ i ¹²,,Cihui,,,,,葉
Changsha-887_again-1,,Changsha,887_again,iəu²¹,iəu²¹,i/j əu ²¹,,Cihui,,,,,又
Nanchang-887_again-1,,Nanchang,887_again,iu³¹,iu³¹,i/j u ³¹,,Cihui,,,,,又
Meixian-887_again-1,,Meixian,887_again,jiu⁴²,jiu⁴²,j iu ⁴²,,Cihui,,,,,又
Guangzhou-887_again-1,,Guangzhou,887_again,jɐu²²,jɐu²²,i/j ɐu ²²,,Cihui,,,,,又
Yangjiang-887_again-1,,Yangjiang,887_again,jɐu⁴⁵⁴,jɐu⁴⁵⁴,i/j ɐu ⁴⁵⁴,,Cihui,,,,,又
Fuzhou-887_again-1,,Fuzhou,887_again,pou²⁴²,pou²⁴²,p ou ²⁴²,,Cihui,,,,,復
Chaozhou-887_again-1,,Chaozhou,887_again,iu³⁵,iu³⁵,i/j u ³⁵,,Cihui,,,,,又
Xiamen-887_again-1,,Xiamen,887_again,koʔ³²,koʔ³²,k o ʔ ³²,,Cihui,,,,,各
Xiamen-887_again-2,,Xiamen,887_again,koʔ³²₅tsai¹¹,koʔ³²₅tsai¹¹,k o ʔ ⁵/³² + ts ai ¹¹,,Cihui,,,,,各 再
Beijing-888_again-1,,Beijing,888_again,tsai⁵¹,tsai⁵¹,ts ai ⁵¹,,Cihui,,,,,再
Jinan-888_again-1,,Jinan,888_again,tsɛ²¹³,tsɛ²¹³,ts ɛ ²¹³,,Cihui,,,,,再
Shenyang-888_again-1,,Shenyang,888_again,tsai⁴¹,tsai⁴¹,ts ai ⁴¹,,Cihui,,,,,再
XiAn-888_again-1,,XiAn,888_again,tsæ⁴⁵,tsæ⁴⁵,ts æ ⁴⁵,,Cihui,,,,,胃
Chengdu-888_again-1,,Chengdu,888_again,tsai¹³,tsai¹³,ts ai ¹³,,Cihui,,,,,再
Kunming-888_again-1,,Kunming,888_again,tsɛ¹³,tsɛ¹³,ts ɛ ¹³,,Cihui,,,,,再
Hefei-888_again-1,,Hefei,888_again,tsɛ⁵³,tsɛ⁵³,ts ᴇ/ɛ ⁵³,,Cihui,,,,,再
Yangzhou-888_again-1,,Yangzhou,888_again,tsɛ⁵⁵,tsɛ⁵⁵,ts ɛ ⁵⁵,,Cihui,,,,,再
Suzhou-888_again-1,,Suzhou,888_again,tsɛ⁴⁴,tsɛ⁴⁴,ts ᴇ/ɛ ⁴⁴,,Cihui,,,,,再
Wenzhou-888_again-1,,Wenzhou,888_again,tsɛ⁴²,tsɛ⁴²,ts ɛ ⁴²,,Cihui,,,,,再
Changsha-888_again-1,,Changsha,888_again,tsai⁵⁵,tsai⁵⁵,ts ai ⁵⁵,,Cihui,,,,,再
Nanchang-888_again-1,,Nanchang,888_again,tsai⁵⁵,tsai⁵⁵,ts ai ⁵⁵,,Cihui,,,,,再
Meixian-888_again-1,,Meixian,888_again,tsai⁴²,tsai⁴²,ts ai ⁴²,,Cihui,,,,,再
Meixian-888_again-2,,Meixian,888_again,tʰiam⁴⁴,tʰiam⁴⁴,tʰ i/j a m ⁴⁴,,Cihui,,,,,添
Guangzhou-888_again-1,,Guangzhou,888_again,tʃɔi³³,tʃɔi³³,tʃ ɔi ³³,,Cihui,,,,,再
Guangzhou-888_again-2,,Guangzhou,888_again,tʰim⁵³,tʰim⁵³,tʰ i m ⁵³,,Cihui,,,,,添
Yangjiang-888_again-1,,Yangjiang,888_again,ɪŋ²⁴,ɪŋ²⁴,ɪ ŋ ²⁴,,Cihui,,,,,應
Xiamen-888_again-1,,Xiamen,888_again,koʔ³²,koʔ³²,k o ʔ ³²,,Cihui,,,,,各
Chaozhou-888_again-1,,Chaozhou,888_again,tsai²¹³,tsai²¹³,ts ai ²¹³,,Cihui,,,,,再
Fuzhou-888_again-1,,Fuzhou,888_again,tsai²¹³,tsai²¹³,ts ai ²¹³,,Cihui,,,,,再
Xiamen-888_again-2,,Xiamen,888_again,koʔ³²₅tsai¹¹,koʔ³²₅tsai¹¹,k o ʔ ⁵/³² + ts ai ¹¹,,Cihui,,,,,各 再
Beijing-213_alcoholicbeverage-1,,Beijing,213_alcoholicbeverage,tɕiou²¹⁴,tɕiou²¹⁴,tɕ i/j ou ²¹⁴,,Cihui,,,,,酒
Jinan-213_alcoholicbeverage-1,,Jinan,213_alcoholicbeverage,tɕiou⁵⁵,tɕiou⁵⁵,tɕ i/j ou ⁵⁵,,Cihui,,,,,酒
XiAn-213_alcoholicbeverage-1,,XiAn,213_alcoholicbeverage,tɕiou⁵³,tɕiou⁵³,tɕ i/j ou ⁵³,,Cihui,,,,,酒
Chengdu-213_alcoholicbeverage-1,,Chengdu,213_alcoholicbeverage,tɕiəu⁵³,tɕiəu⁵³,tɕ i/j əu ⁵³,,Cihui,,,,,酒
Kunming-213_alcoholicbeverage-1,,Kunming,213_alcoholicbeverage,tɕio⁵³,tɕio⁵³,tɕ i/j o ⁵³,,Cihui,,,,,酒
Hefei-213_alcoholicbeverage-1,,Hefei,213_alcoholicbeverage,tɕiɯ²⁴,tɕiɯ²⁴,tɕ i/j ɯ ²⁴,,Cihui,,,,,酒
Yangzhou-213_alcoholicbeverage-1,,Yangzhou,213_alcoholicbeverage,tɕiɤɯ⁴²,tɕiɤɯ⁴²,tɕ i/j ɤɯ ⁴²,,Cihui,,,,,酒
Suzhou-213_alcoholicbeverage-1,,Suzhou,213_alcoholicbeverage,læ³¹₂₂tsʏ⁴¹₄₄,læ³¹₂₂tsʏ⁴¹₄₄,l æ ²²/³¹ + ts ʏ ⁴⁴/⁴¹,,Cihui,,,,,老 酒
Wenzhou-213_alcoholicbeverage-1,,Wenzhou,213_alcoholicbeverage,tɕiu⁴⁵,tɕiu⁴⁵,tɕ i/j u ⁴⁵,,Cihui,,,,,酒
Changsha-213_alcoholicbeverage-1,,Changsha,213_alcoholicbeverage,tɕiəu⁴¹,tɕiəu⁴¹,tɕ i/j əu ⁴¹,,Cihui,,,,,酒
Nanchang-213_alcoholicbeverage-1,,Nanchang,213_alcoholicbeverage,tɕiu²¹³,tɕiu²¹³,tɕ i/j u ²¹³,,Cihui,,,,,酒
Meixian-213_alcoholicbeverage-1,,Meixian,213_alcoholicbeverage,tsiu³¹,tsiu³¹,ts i/j u ³¹,,Cihui,,,,,酒
Guangzhou-213_alcoholicbeverage-1,,Guangzhou,213_alcoholicbeverage,ʃiu⁵³tʃɐu³⁵,ʃiu⁵³tʃɐu³⁵,ʃ i/j u ⁵³ + tʃ ɐu ³⁵,,Cihui,,,,,燒 酒
Xiamen-213_alcoholicbeverage-1,,Xiamen,213_alcoholicbeverage,tsiu⁵¹,tsiu⁵¹,ts i/j u ⁵¹,,Cihui,,,,,酒
Chaozhou-213_alcoholicbeverage-1,,Chaozhou,213_alcoholicbeverage,tsiu⁵³,tsiu⁵³,ts i/j u ⁵³,,Cihui,,,,,酒
Fuzhou-213_alcoholicbeverage-1,,Fuzhou,213_alcoholicbeverage,tsiu³¹,tsiu³¹,ts i/j u ³¹,,Cihui,,,,,酒
Shenyang-213_alcoholicbeverage-1,,Shenyang,213_alcoholicbeverage,tɕiou²¹³,tɕiou²¹³,tɕ i/j ou ²¹³,,Cihui,,,,,酒
Yangjiang-213_alcoholicbeverage-1,,Yangjiang,213_alcoholicbeverage,ʃin³³tʃɐu²¹,ʃin³³tʃɐu²¹,ʃ i n ³³ + tʃ ɐu ²¹,,Cihui,,,,,燒 酒
Beijing-884_all-1,,Beijing,884_all,tou⁵⁵,tou⁵⁵,t ou ⁵⁵,,Cihui,,,,,都
Beijing-884_all-2,,Beijing,884_all,tɕʰyan³⁵,tɕʰyan³⁵,tɕʰ y/ɥ a n ³⁵,,Cihui,,,,,全
Jinan-884_all-1,,Jinan,884_all,tou²¹³,tou²¹³,t ou ²¹³,,Cihui,,,,,都
Shenyang-884_all-1,,Shenyang,884_all,tou³³,tou³³,t ou ³³,,Cihui,,,,,都
XiAn-884_all-1,,XiAn,884_all,tou²¹,tou²¹,t ou ²¹,,Cihui,,,,,都
Chengdu-884_all-1,,Chengdu,884_all,təu⁴⁴,təu⁴⁴,t əu ⁴⁴,,Cihui,,,,,都
Kunming-884_all-1,,Kunming,884_all,tu⁴⁴,tu⁴⁴,t u ⁴⁴,,Cihui,,,,,都
Hefei-884_all-1,,Hefei,884_all,tu²¹²,tu²¹²,t u ²¹²,,Cihui,,,,,都
Yangzhou-884_all-1,,Yangzhou,884_all,tu³¹,tu³¹,t u ³¹,,Cihui,,,,,都
Suzhou-884_all-1,,Suzhou,884_all,zɛ²⁴,zɛ²⁴,z ᴇ/ɛ ²⁴,,Cihui,,,,,才
Wenzhou-884_all-1,,Wenzhou,884_all,o²³,o²³,o ²³,,Cihui,,,,,惡
Changsha-884_all-1,,Changsha,884_all,xa²¹,xa²¹,x a ²¹,,Cihui,,,,,囗
Nanchang-884_all-1,,Nanchang,884_all,tu⁴²,tu⁴²,t u ⁴²,,Cihui,,,,,都
Meixian-884_all-1,,Meixian,884_all,tu⁴⁴,tu⁴⁴,t u ⁴⁴,,Cihui,,,,,都
Guangzhou-884_all-1,,Guangzhou,884_all,ʃai³³,ʃai³³,ʃ ai ³³,,Cihui,,,,,曬
Yangjiang-884_all-1,,Yangjiang,884_all,tou³³,tou³³,t ou ³³,,Cihui,,,,,都
Chaozhou-884_all-1,,Chaozhou,884_all,loŋ⁵³,loŋ⁵³,l o ŋ ⁵³,,Cihui,,,,,攏
Fuzhou-884_all-1,,Fuzhou,884_all,tu⁴⁴,tu⁴⁴,t u ⁴⁴,,Cihui,,,,,都
Xiamen-884_all-1,,Xiamen,884_all,lɔŋ⁵¹₅₅,lɔŋ⁵¹₅₅,l ɔ ŋ ⁵⁵/⁵¹,,Cihui,,,,,攏
Beijing-872_allalong-1,,Beijing,872_allalong,i⁵¹tʂʅ³⁵,i⁵¹tʂʅ³⁵,i ⁵¹ + ʈʂ ʅ ³⁵,,Cihui,,,,,一 直
Jinan-872_allalong-1,,Jinan,872_allalong,i²¹³tʂʅ⁴²,i²¹³tʂʅ⁴²,i ²¹³ + ʈʂ ʅ ⁴²,,Cihui,,,,,一 直
Shenyang-872_allalong-1,,Shenyang,872_allalong,i⁴¹tsๅ³⁵,i⁴¹tsๅ³⁵,i ⁴¹ + ts ɿ ³⁵,,Cihui,,,,,一 直
XiAn-872_allalong-1,,XiAn,872_allalong,i²¹ɕiɑŋ⁴⁵,i²¹ɕiɑŋ⁴⁵,i ²¹ + ɕ i/j ɑ ŋ ⁴⁵,,Cihui,,,,,一 向
Chengdu-872_allalong-1,,Chengdu,872_allalong,tsๅ¹³nai³¹,tsๅ¹³nai³¹,ts ɿ ¹³ + n ai ³¹,,Cihui,,,,,自 來
Kunming-872_allalong-1,,Kunming,872_allalong,i³¹₁₃ɕiã¹³,i³¹₁₃ɕiã¹³,i ¹³/³¹ + ɕ i/j ã ¹³,,Cihui,,,,,一 向
Hefei-872_allalong-1,,Hefei,872_allalong,iəʔ⁴ɕiɑ̃⁵³lɛ⁵⁵,iəʔ⁴ɕiɑ̃⁵³lɛ⁵⁵,i/j ə ʔ ⁴ + ɕ i/j ɑ̃ ⁵³ + l ᴇ/ɛ ⁵⁵,,Cihui,,,,,一 向 來
Yangzhou-872_allalong-1,,Yangzhou,872_allalong,ɕiɑŋ⁵⁵lɛ²⁴,ɕiɑŋ⁵⁵lɛ²⁴,ɕ i/j ɑ ŋ ⁵⁵ + l ɛ ³⁴,,Cihui,,,,,向 來
Suzhou-872_allalong-1,,Suzhou,872_allalong,iɪʔ⁴ɕiaŋ⁵¹³,iɪʔ⁴ɕiaŋ⁵¹³,iɪ ʔ ⁴ + ɕ i/j a ŋ ⁵¹³,,Cihui,,,,,一 向
Wenzhou-872_allalong-1,,Wenzhou,872_allalong,i²³ɕi⁴²,i²³ɕi⁴²,i ²³ + ɕ i ⁴²,,Cihui,,,,,一 向
Changsha-872_allalong-1,,Changsha,872_allalong,i²⁴tsๅ²⁴,i²⁴tsๅ²⁴,i ²⁴ + ts ɿ ²⁴,,Cihui,,,,,一 直
Meixian-872_allalong-1,,Meixian,872_allalong,jit²¹hiɔŋ⁴²,jit²¹hiɔŋ⁴²,i/j i t ²¹ + h i/j ɔ ŋ ⁴²,,Cihui,,,,,一 向
Guangzhou-872_allalong-1,,Guangzhou,872_allalong,pɐt⁵lɐu⁵³,pɐt⁵lɐu⁵³,p ɐ t ⁵ + l ɐu ⁵³,,Cihui,,,,,不 溜
Xiamen-872_allalong-1,,Xiamen,872_allalong,it³²₅tit⁵₃₂,it³²₅tit⁵₃₂,i t ⁵/³² + t i t ³²/⁵,,Cihui,,,,,一 直
Chaozhou-872_allalong-1,,Chaozhou,872_allalong,tsek⁴₂₁ki³³₂₃liu⁵⁵,tsek⁴₂₁ki³³₂₃liu⁵⁵,ts e k ²¹/⁴ + k i ²³/³³ + l i/j u ⁵⁵,,Cihui,,,,,一 枝 留
Fuzhou-872_allalong-1,,Fuzhou,872_allalong,iʔ²³₃₁tiʔ⁴,iʔ²³₃₁tiʔ⁴,i ʔ ³¹/²³ + t i ʔ ⁴,,Cihui,,,,,一 直
Changsha-872_allalong-2,,Changsha,872_allalong,i⁴⁴ɕian⁵⁵,i⁴⁴ɕian⁵⁵,i ⁴¹ + ɕ i/j a n ⁵⁵,,Cihui,,,,,一 向
Nanchang-872_allalong-1,,Nanchang,872_allalong,it⁵ɕiɔŋ⁵⁵,it⁵ɕiɔŋ⁵⁵,i t ⁵ + ɕ i/j ɔ ŋ ⁵⁵,,Cihui,,,,,一 向
Meixian-872_allalong-2,,Meixian,872_allalong,jit²¹tsʰət⁴,jit²¹tsʰət⁴,i/j i t ²¹ + tsʰ ə t ⁴,,Cihui,,,,,一 直
Yangjiang-872_allalong-1,,Yangjiang,872_allalong,jɐt²⁴liu²¹,jɐt²⁴liu²¹,i/j ɐ t ²⁴ + l i/j u ²¹,,Cihui,,,,,一 了
Fuzhou-872_allalong-2,,Fuzhou,872_allalong,tʰau²¹³₅₂lɛ³¹,tʰau²¹³₅₂lɛ³¹,tʰ au ⁵²/²¹³ + l ɛ ³¹,,Cihui,,,,,透 底
Chaozhou-813_alleverybody-1,,Chaozhou,813_alleverybody,tai³⁵₂₁ke³³,tai³⁵₂₁ke³³,t ai ²¹/³⁵ + k e ³³,,Cihui,,,,,大 家
Beijing-813_alleverybody-1,,Beijing,813_alleverybody,ta⁵¹xuor²¹⁴,ta⁵¹xuor²¹⁴,t a ⁵¹ + x u/w */o ²¹⁴,,Cihui,,,,,大 夥
Jinan-813_alleverybody-1,,Jinan,813_alleverybody,ta²¹xuər⁵⁵,ta²¹xuər⁵⁵,t a ²¹ + x u/w */ə ⁵⁵,,Cihui,,,,,大 夥
Shenyang-813_alleverybody-1,,Shenyang,813_alleverybody,ta⁴¹xuər²¹³,ta⁴¹xuər²¹³,t a ⁴¹ + x u/w */ə ²¹³,,Cihui,,,,,大 夥
XiAn-813_alleverybody-1,,XiAn,813_alleverybody,tɑ⁴⁵tɕiɑ⁰,tɑ⁴⁵tɕiɑ⁰,t ɑ ⁴⁵ + tɕ i/j ɑ ⁰,,Cihui,,,,,大 家
Chengdu-813_alleverybody-1,,Chengdu,813_alleverybody,ta¹³tɕia⁴⁴,ta¹³tɕia⁴⁴,t a ¹³ + tɕ i/j a ⁴⁴,,Cihui,,,,,大 家
Kunming-813_alleverybody-1,,Kunming,813_alleverybody,ta¹³tɕia⁴⁴,ta¹³tɕia⁴⁴,t a ¹³ + tɕ i/j a ⁴⁴,,Cihui,,,,,大 家
